gid,role,role_score,cluster_id,priority_score,evidence,role_label,rank,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,seeds_upstream,from_consolidators,betweenness,fast_out_share,max_payers_same_day,n_cycles,n_mutual,route_hits,forward_prob,flags,rule
100000006684930100,peripheral,0.9,11,0.1843,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,10000.0,0.0,1,0,0.0,0,10,0,0.0,,1,0,0,0,,,none
100000005834479100,peripheral,0.9,6,0.1842,"Вход 7 500 ₸ от 1 плательщика, выход 14 470 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,1,2,7500.0,14470.0,1,2,1.9293,0,7,0,0.0,,1,0,0,0,,,none
100000002938501100,peripheral,0.9,4,0.1838,"Вход 8 395 ₸ от 1 плательщика, выход 5 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,1,8395.0,5000.0,1,1,0.5956,1,7,0,0.0,,1,0,0,0,,,none
100000003971049100,peripheral,0.9,2,0.1838,"Вход 55 900 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,55900.0,0.0,7,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000005226217100,peripheral,0.4,5,0.1838,4-е колено: исходящие не собирались (обрыв выборки). Вход 17 500 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,17500.0,0.0,1,0,0.0,0,9,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002891765100,peripheral,0.9,14,0.1837,"Вход 55 576 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,55576.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000001379511100,peripheral,0.9,5,0.1835,"Вход 55 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,55000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002217806100,peripheral,0.4,39,0.1835,4-е колено: исходящие не собирались (обрыв выборки). Вход 55 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 29% случаев.,Периферия,,4,False,1,0,55000.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,0.2867,cutoff_depth4,cutoff
100000002852402100,peripheral,0.9,15,0.1835,"Вход 55 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,55000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000006126743100,peripheral,0.9,7,0.1835,"Вход 55 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,55000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000008259451100,peripheral,0.9,14,0.1835,"Вход 55 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,55000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002807334100,peripheral,0.9,7,0.1833,"Вход 54 715 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,54715.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002628146100,peripheral,0.9,33,0.1832,"Вход 30 500 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,30500.0,0.0,2,0,0.0,0,8,0,0.0,,1,0,0,0,,,none
100000008405209100,peripheral,0.9,16,0.1832,"Вход 54 400 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,54400.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000005664922100,peripheral,0.8,24,0.1831,"Вход 22 000 ₸ от 2 плательщиков, выход 537 000 ₸ 3 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,2,3,22000.0,537000.0,2,4,24.4091,0,1,0,0.0,,1,0,1,0,,mutual_transfers,none
100000001530709100,peripheral,0.9,2,0.183,"Вход 53 961 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,53961.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000004410489100,peripheral,0.9,3,0.183,"Вход 54 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,54000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000000533217100,peripheral,0.9,2,0.1829,"Вход 53 587 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,53587.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000008459449100,peripheral,0.9,2,0.1829,"Вход 53 700 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,53700.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000001241318100,peripheral,0.9,2,0.1826,"Вход 53 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,53000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000003097947100,peripheral,0.4,6,0.1826,4-е колено: исходящие не собирались (обрыв выборки). Вход 52 980 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 29% случаев.,Периферия,,4,False,1,0,52980.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,0.2867,cutoff_depth4,cutoff
100000003207060100,peripheral,0.4,2,0.1826,4-е колено: исходящие не собирались (обрыв выборки). Вход 53 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 29% случаев.,Периферия,,4,False,1,0,53000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,0.2867,cutoff_depth4,cutoff
100000004984689100,peripheral,0.9,6,0.1826,"Вход 53 030 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,53030.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000003951827100,peripheral,0.9,2,0.1825,"Вход 9 000 ₸ от 1 плательщика, выход 17 000 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,2,9000.0,17000.0,1,2,1.8889,0,7,0,0.0,,1,0,0,0,,,none
100000006894637100,peripheral,0.9,2,0.1825,"Вход 52 831 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,52831.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000008717375100,peripheral,0.9,3,0.1825,"Вход 29 506 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,29506.0,0.0,1,0,0.0,0,8,0,0.0,,1,0,0,0,,,none
100000007510567100,peripheral,0.4,9,0.1822,4-е колено: исходящие не собирались (обрыв выборки). Вход 52 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 29% случаев.,Периферия,,4,False,1,0,52000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,0.2867,cutoff_depth4,cutoff
100000004336228100,peripheral,0.9,6,0.1819,"Вход 51 407 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,51407.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002990675100,peripheral,0.9,7,0.1818,"Вход 51 143 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,51143.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002489253100,peripheral,0.9,4,0.1817,"Вход 51 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,51000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002567887100,peripheral,0.9,7,0.1817,"Вход 50 915 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,50915.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000002593038100,peripheral,0.9,12,0.1817,"Вход 28 500 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,28500.0,0.0,1,0,0.0,0,8,0,0.0,,1,0,0,0,,,none
100000002613929100,peripheral,0.9,9,0.1817,"Вход 28 560 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,28560.0,0.0,1,0,0.0,0,8,0,0.0,,1,0,0,0,,,none
100000004066647100,peripheral,0.9,17,0.1817,"Вход 51 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,51000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000008583971100,peripheral,0.4,2,0.1817,4-е колено: исходящие не собирались (обрыв выборки). Вход 51 000 ₸ от 2 плательщиков. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 54% случаев.,Периферия,,4,False,2,0,51000.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,0.536,cutoff_depth4,cutoff
100000008043184100,peripheral,0.9,16,0.1815,"Вход 50 564 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,50564.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000000795374100,peripheral,0.9,6,0.1813,"Вход 50 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,50000.0,0.0,1,0,0.0,0,7,0,0.0,,1,0,0,0,,,none
100000001550388100,peripheral,0.9,2,0.1813,"Вход 50 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,50000.0,0.0,1,0,0.0,1,7,0,0.0,,1,0,0,0,,,none
